CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,Recency_scaled,Frequency_scaled,Monetary_scaled,RFM_Score,CustomerCategory,Cluster_ID
16693,02/10/2011,-305,60,482.01,0.81769437,0.007519755,0.001706838,0.826920964,Medium,0
16696,27/07/2011,-238,10,657.9,0.638069705,0.001147081,0.002334564,0.64155135,Low,1
16697,12/04/2011,-132,21,112.75,0.353887399,0.00254907,0.000389005,0.356825474,Low,2
16698,27/04/2011,-147,5,1998,0.394101877,0.000509814,0.00711718,0.401728871,Low,2
16700,01/12/2011,-365,308,5076.55,0.978552279,0.039128218,0.018104065,1.035784562,High,0
16701,01/12/2011,-365,144,5398.3,0.978552279,0.018225848,0.019252342,1.016030469,High,0
16705,09/12/2011,-373,270,14034.99,1,0.034284986,0.050075397,1.084360383,High,0
16706,02/11/2011,-336,123,531.35,0.90080429,0.015549324,0.001882926,0.91823654,Medium,0
16708,25/10/2011,-328,27,656.63,0.879356568,0.00331379,0.002330031,0.88500039,Medium,0
16709,16/09/2011,-289,79,3029.87,0.774798928,0.009941371,0.01079977,0.795540069,Medium,0
16710,20/11/2011,-354,402,2483.04,0.949061662,0.051108845,0.008848215,1.009018723,High,0
16711,06/12/2011,-370,22,1651.03,0.991957105,0.002676523,0.005878896,1.000512524,High,0
16712,30/11/2011,-364,447,3645.43,0.975871314,0.056844252,0.012996611,1.045712177,High,0
16713,21/11/2011,-355,624,6923.13,0.951742627,0.079403518,0.024694232,1.055840378,High,0
16714,05/05/2011,-155,93,1161.53,0.415549598,0.01172572,0.004131944,0.431407262,Low,1
16715,22/09/2011,-295,19,301.72,0.790884718,0.002294163,0.00106341,0.794242292,Medium,0
16716,18/03/2011,-107,2,901.2,0.286863271,0.000127453,0.003202865,0.290193589,Low,2
16717,16/11/2011,-350,199,3858.38,0.938337802,0.025235789,0.013756598,0.977330189,High,0
16718,05/12/2010,-4,45,623.75,0.010723861,0.005607953,0.002212687,0.018544501,Low,2
16719,25/11/2011,-359,201,1790.42,0.962466488,0.025490696,0.006376358,0.994333542,High,0
16720,13/11/2011,-347,27,155.24,0.930294906,0.00331379,0.000540645,0.934149342,Medium,0
16721,22/03/2011,-111,37,292.47,0.297587131,0.004588325,0.001030399,0.303205855,Low,2
16722,22/11/2011,-356,225,4730.81,0.954423592,0.028549579,0.01687017,0.999843342,High,0
16723,09/09/2011,-282,43,589.15,0.756032172,0.005353046,0.002089205,0.763474423,Low,0
16725,10/02/2011,-71,151,781.02,0.190348525,0.019118022,0.00277396,0.212240508,Low,2
16726,13/11/2011,-347,185,1382.02,0.930294906,0.02345144,0.00491884,0.958665186,High,0
16727,10/12/2010,-9,46,272.82,0.024128686,0.005735407,0.000960271,0.030824363,Low,2
16728,24/10/2011,-327,269,1054.67,0.876675603,0.034157533,0.003750576,0.914583712,Medium,0
16729,01/11/2011,-335,660,7239.92,0.898123324,0.083991843,0.025824809,1.007939976,High,0
16730,18/10/2011,-321,82,743.11,0.860589812,0.010323732,0.002638665,0.873552209,Medium,0
16732,08/11/2011,-342,28,603.75,0.91689008,0.003441244,0.00214131,0.922472635,Medium,0
16734,18/10/2011,-321,53,650.51,0.860589812,0.006627581,0.00230819,0.869525583,Medium,0
16735,22/09/2011,-295,125,2300.56,0.790884718,0.015804231,0.008196971,0.814885921,Medium,0
16737,17/10/2011,-320,1,417.6,0.857908847,0,0.001476969,0.859385816,Medium,0
16738,15/02/2011,-76,1,3.75,0.203753351,0,0,0.203753351,Low,2
16739,16/06/2011,-197,13,323,0.528150134,0.001529442,0.001139356,0.530818931,Low,1
16742,24/10/2011,-327,1,464.9,0.876675603,0,0.001645775,0.878321379,Medium,0
16743,10/11/2011,-344,191,2238.09,0.922252011,0.024216161,0.007974025,0.954442197,High,0
16744,28/11/2011,-362,242,1304.76,0.970509383,0.030716289,0.00464311,1.005868782,High,0
16745,14/09/2011,-287,357,7194.3,0.769436997,0.045373439,0.025661998,0.840472434,Medium,0
16746,05/12/2011,-369,449,6697.66,0.989276139,0.057099159,0.023889564,1.070264862,High,0
16747,02/11/2011,-336,42,836.06,0.90080429,0.005225593,0.00297039,0.909000272,Medium,0
16748,22/11/2011,-356,69,1515.9,0.954423592,0.008666837,0.005396637,0.968487066,High,0
16750,26/10/2011,-329,95,623.93,0.882037534,0.011980627,0.00221333,0.89623149,Medium,0
16751,09/11/2011,-343,25,1764.72,0.919571046,0.003058884,0.006284639,0.928914568,Medium,0
16752,02/12/2010,-1,9,207.5,0.002680965,0.001019628,0.000727153,0.004427746,Low,2
16753,12/10/2011,-315,34,223.92,0.844504021,0.004205965,0.000785754,0.84949574,Medium,0
16754,02/12/2010,-1,2,2002.4,0.002680965,0.000127453,0.007132883,0.009941302,Low,2
16755,17/08/2011,-259,170,1496.83,0.694369973,0.021539638,0.005328579,0.72123819,Low,1
16756,09/05/2011,-159,13,239.4,0.426273458,0.001529442,0.000841,0.4286439,Low,1
16757,25/01/2011,-55,7,106.83,0.147453083,0.000764721,0.000367877,0.148585681,Low,2
16758,05/10/2011,-308,22,369.34,0.825737265,0.002676523,0.001304736,0.829718525,Medium,0
16759,02/12/2011,-366,42,789.79,0.981233244,0.005225593,0.002805259,0.989264096,High,0
16761,04/09/2011,-277,13,316.62,0.742627346,0.001529442,0.001116586,0.745273374,Low,1
16762,20/11/2011,-354,89,1501.38,0.949061662,0.011215906,0.005344818,0.965622386,High,0
16763,25/05/2011,-175,23,611.85,0.469168901,0.002803977,0.002170218,0.474143095,Low,1
16764,06/12/2011,-370,706,2799.25,0.991957105,0.089854703,0.009976721,1.091788529,High,0
16765,18/02/2011,-79,1,34,0.211796247,0,0.000107958,0.211904204,Low,2
16766,11/03/2011,-100,34,1145.6,0.268096515,0.004205965,0.004075092,0.276377571,Low,2
16767,09/11/2011,-343,222,5580.6,0.919571046,0.028167219,0.019902944,0.967641208,High,0
16768,23/10/2011,-326,54,478.09,0.873994638,0.006755034,0.001692849,0.882442521,Medium,0
16769,24/03/2011,-113,40,380.39,0.302949062,0.004970686,0.001344172,0.309263919,Low,2
16770,13/10/2011,-316,145,770.1,0.847184987,0.018353301,0.002734989,0.868273276,Medium,0
16771,06/11/2011,-340,255,2246.81,0.91152815,0.032373184,0.008005146,0.95190648,High,0
16773,13/10/2011,-316,26,171.59,0.847184987,0.003186337,0.000598996,0.850970319,Medium,0
16774,03/10/2011,-306,48,661.52,0.820375335,0.005990314,0.002347483,0.828713131,Medium,0
16775,29/11/2011,-363,158,1695.66,0.973190349,0.020010196,0.006038174,0.999238719,High,0
16776,10/10/2011,-313,76,388.28,0.839142091,0.009559011,0.00137233,0.850073432,Medium,0
16777,20/09/2011,-293,50,226.35,0.785522788,0.00624522,0.000794426,0.792562435,Medium,0
16778,26/09/2011,-299,16,245.94,0.801608579,0.001911802,0.00086434,0.804384721,Medium,0
16779,07/12/2011,-371,333,10629.72,0.99463807,0.042314555,0.037922498,1.074875123,High,0
16780,31/08/2011,-273,60,425.19,0.731903485,0.007519755,0.001504056,0.740927297,Low,1
16781,02/12/2010,-1,17,311.25,0.002680965,0.002039256,0.001097422,0.005817642,Low,2
16782,29/11/2011,-363,190,2279.9,0.973190349,0.024088708,0.008123239,1.005402295,High,0
16784,20/11/2011,-354,3,107.6,0.949061662,0.000254907,0.000370625,0.949687194,High,0
16788,08/08/2011,-250,155,597.48,0.670241287,0.019627836,0.002118934,0.691988056,Low,1
16789,01/12/2011,-365,5,80.8,0.978552279,0.000509814,0.00027498,0.979337073,High,0
16790,06/12/2011,-370,93,1545.62,0.991957105,0.01172572,0.005502703,1.009185528,High,0
16791,10/11/2011,-344,320,1721.78,0.922252011,0.04065766,0.006131392,0.969041063,High,0
16792,02/03/2011,-91,12,110.38,0.243967828,0.001401988,0.000380547,0.245750363,Low,2
16793,13/10/2011,-316,16,243.84,0.847184987,0.001911802,0.000856845,0.849953634,Medium,0
16794,08/12/2011,-372,285,1222.71,0.997319035,0.036196788,0.004350286,1.037866109,High,0
16795,09/12/2010,-8,66,414.88,0.021447721,0.008284476,0.001467261,0.031199459,Low,2
16796,11/09/2011,-284,18,305.62,0.761394102,0.002166709,0.001077329,0.76463814,Low,0
16800,28/11/2011,-362,164,1201.49,0.970509383,0.020774917,0.004274555,0.995558855,High,0
16801,29/06/2011,-210,76,1619.73,0.563002681,0.009559011,0.005767191,0.578328883,Low,1
16803,05/10/2011,-308,24,332.3,0.825737265,0.00293143,0.001172546,0.829841241,Medium,0
16804,16/11/2011,-350,60,536.99,0.938337802,0.007519755,0.001903054,0.947760611,Medium,0
16805,19/06/2011,-200,98,460.59,0.536193029,0.012362988,0.001630394,0.550186411,Low,1
16806,28/08/2011,-270,103,801.49,0.72386059,0.013000255,0.002847015,0.739707859,Low,1
16807,20/07/2011,-231,67,1121.59,0.619302949,0.00841193,0.003989404,0.631704283,Low,1
16808,01/09/2011,-274,23,288.42,0.73458445,0.002803977,0.001015945,0.738404372,Low,1
16809,16/11/2011,-350,149,914.69,0.938337802,0.018863115,0.003251009,0.960451925,High,0
16810,31/05/2011,-181,15,309.54,0.485254692,0.001784349,0.001091319,0.488130359,Low,1
16811,05/12/2011,-369,28,547.07,0.989276139,0.003441244,0.001939028,0.994656411,High,0
16812,14/12/2010,-13,15,479.35,0.034852547,0.001784349,0.001697345,0.038334241,Low,2
16813,01/12/2011,-365,449,1692.98,0.978552279,0.057099159,0.006028609,1.041680047,High,0
16814,25/11/2011,-359,324,6509.1,0.962466488,0.041167474,0.023216621,1.026850583,High,0
16816,28/08/2011,-270,28,417.06,0.72386059,0.003441244,0.001475042,0.728776875,Low,1
16817,07/12/2011,-371,86,1604.75,0.99463807,0.010833546,0.00571373,1.011185345,High,0
16818,29/11/2011,-363,188,3349.57,0.973190349,0.023833801,0.011940731,1.00896488,High,0
16820,05/09/2011,-278,26,497.61,0.745308311,0.003186337,0.001762512,0.75025716,Low,1
16823,26/04/2011,-146,38,358.38,0.391420912,0.004715779,0.001265621,0.397402312,Low,2
16824,24/11/2011,-358,26,460.64,0.959785523,0.003186337,0.001630572,0.964602432,High,0
16825,01/11/2011,-335,28,775.18,0.898123324,0.003441244,0.002753118,0.904317687,Medium,0
16826,19/10/2011,-322,22,341.7,0.863270777,0.002676523,0.001206093,0.867153394,Medium,0
16828,07/09/2011,-280,8,128.5,0.750670241,0.000892174,0.000445214,0.75200763,Low,1
16829,06/07/2011,-217,11,197.22,0.581769437,0.001274535,0.000690465,0.583734437,Low,1
16830,01/11/2011,-335,23,325.91,0.898123324,0.002803977,0.001149741,0.902077042,Medium,0
16832,08/06/2011,-189,12,199.15,0.506702413,0.001401988,0.000697353,0.508801755,Low,1
16833,08/12/2011,-372,47,1106.53,0.997319035,0.00586286,0.003935657,1.007117552,High,0
16834,26/04/2011,-146,24,413.46,0.391420912,0.00293143,0.001462194,0.395814535,Low,2
16835,03/08/2011,-245,10,180.85,0.656836461,0.001147081,0.000632043,0.658615586,Low,1
16836,31/10/2011,-334,11,251.87,0.895442359,0.001274535,0.000885503,0.897602397,Medium,0
16837,08/11/2011,-342,165,3170.98,0.91689008,0.020902371,0.01130337,0.949095821,High,0
16838,26/05/2011,-176,25,588.85,0.471849866,0.003058884,0.002088134,0.476996884,Low,1
16839,01/12/2011,-365,266,16594.35,0.978552279,0.033775172,0.05920937,1.071536821,High,0
16841,03/11/2011,-337,116,1869.82,0.903485255,0.01465715,0.006659725,0.92480213,Medium,0
16842,31/08/2011,-273,63,1264.19,0.731903485,0.007902116,0.004498322,0.744303923,Low,1
16843,28/10/2011,-331,378,10196.57,0.887399464,0.048049962,0.03637665,0.971826076,High,0
16846,20/10/2011,-323,11,214.32,0.865951743,0.001274535,0.000751493,0.86797777,Medium,0
16847,27/10/2011,-330,12,193.44,0.884718499,0.001401988,0.000676975,0.886797462,Medium,0
16848,18/10/2011,-321,14,281.42,0.860589812,0.001656895,0.000990963,0.86323767,Medium,0
16849,06/06/2011,-187,8,124.57,0.501340483,0.000892174,0.000431189,0.502663845,Low,1
16850,10/01/2011,-40,19,332.41,0.107238606,0.002294163,0.001172938,0.110705707,Low,2
16851,05/12/2011,-369,20,342.45,0.989276139,0.002421616,0.00120877,0.992906525,High,0
16852,29/11/2011,-363,9,144.91,0.973190349,0.001019628,0.000503779,0.974713755,High,0
16855,16/11/2011,-350,19,328.4,0.938337802,0.002294163,0.001158627,0.941790592,Medium,0
16856,25/11/2011,-359,2,35.4,0.962466488,0.000127453,0.000112954,0.962706896,High,0
16858,06/12/2010,-5,10,375.69,0.013404826,0.001147081,0.001327398,0.015879305,Low,2
16859,18/07/2011,-229,52,747.81,0.613941019,0.006500127,0.002655439,0.623096585,Low,1
16861,11/10/2011,-314,6,173.76,0.841823056,0.000637267,0.00060674,0.843067064,Medium,0
16863,08/11/2011,-342,26,502.8,0.91689008,0.003186337,0.001781035,0.921857452,Medium,0
16866,22/07/2011,-233,11,207.74,0.624664879,0.001274535,0.00072801,0.626667424,Low,1
16869,17/11/2011,-351,128,825.42,0.941018767,0.016186592,0.002932417,0.960137776,High,0
16871,17/11/2011,-351,137,2812.34,0.941018767,0.017333673,0.010023438,0.968375878,High,0
16872,23/09/2011,-296,7,680.02,0.793565684,0.000764721,0.002413507,0.796743911,Medium,0
16873,05/12/2011,-369,279,7123.62,0.989276139,0.035432067,0.025409751,1.050117958,High,0
16875,03/10/2011,-306,112,2095.53,0.820375335,0.014147336,0.00746525,0.841987921,Medium,0
16877,27/11/2011,-361,159,853.72,0.967828418,0.02013765,0.003033416,0.990999484,High,0
16878,16/09/2011,-289,3,13.3,0.774798928,0.000254907,3.41E-05,0.775087917,Medium,0
16880,09/11/2011,-343,178,1519.08,0.919571046,0.022559266,0.005407986,0.947538298,Medium,0
16881,04/10/2011,-307,1,432,0.8230563,0,0.00152836,0.82458466,Medium,0
16882,04/10/2011,-307,39,705.12,0.8230563,0.004843232,0.002503085,0.830402617,Medium,0
16883,05/06/2011,-186,38,276.73,0.498659517,0.004715779,0.000974225,0.504349521,Low,1
16884,02/11/2011,-336,26,429.84,0.90080429,0.003186337,0.001520651,0.905511278,Medium,0
16885,24/11/2011,-358,101,471.51,0.959785523,0.012745348,0.001669365,0.974200236,High,0
16887,04/11/2011,-338,37,194.88,0.90616622,0.004588325,0.000682114,0.911436659,Medium,0
16889,29/05/2011,-179,135,1578.67,0.479892761,0.017078766,0.005620654,0.502592182,Low,1
16891,08/12/2011,-372,203,809.7,0.997319035,0.025745603,0.002876315,1.025940953,High,0
16892,08/12/2011,-372,99,525.54,0.997319035,0.012490441,0.00186219,1.011671666,High,0
16893,08/12/2010,-7,45,145.93,0.018766756,0.005607953,0.000507419,0.024882128,Low,2
16895,06/10/2011,-309,69,219.14,0.828418231,0.008666837,0.000768695,0.837853762,Medium,0
16897,13/02/2011,-74,37,289.78,0.198391421,0.004588325,0.001020798,0.204000544,Low,2
16898,13/11/2011,-347,162,508.81,0.930294906,0.02052001,0.001802484,0.9526174,High,0
16899,02/12/2011,-366,125,1281.56,0.981233244,0.015804231,0.004560313,1.001597788,High,0
16900,23/11/2011,-357,79,887.11,0.957104558,0.009941371,0.00315258,0.970198509,High,0
16902,15/08/2011,-257,44,1706.88,0.689008043,0.0054805,0.006078216,0.700566759,Low,1
16903,10/11/2011,-344,60,373.24,0.922252011,0.007519755,0.001318655,0.931090421,Medium,0
16904,05/12/2011,-369,710,3754.27,0.989276139,0.090364517,0.013385045,1.093025701,High,0
16905,04/12/2011,-368,208,3102.43,0.986595174,0.02638287,0.011058726,1.02403677,High,0
16906,19/09/2011,-292,93,579.77,0.782841823,0.01172572,0.002055729,0.796623272,Medium,0
16907,10/11/2011,-344,151,981.65,0.922252011,0.019118022,0.003489979,0.944860012,Medium,0
16909,28/09/2011,-301,18,379.14,0.806970509,0.002166709,0.001339711,0.810476929,Medium,0
16910,05/12/2011,-369,547,1510.06,0.989276139,0.0695896,0.005375795,1.064241534,High,0
16912,11/11/2011,-345,101,2575.38,0.924932976,0.012745348,0.009177763,0.946856087,Medium,0
16913,22/02/2011,-83,8,113.44,0.222520107,0.000892174,0.000391467,0.223803749,Low,2
16914,03/11/2011,-337,38,208.46,0.903485255,0.004715779,0.000730579,0.908931613,Medium,0
16915,30/11/2011,-364,57,621.68,0.975871314,0.007137395,0.0022053,0.985214008,High,0
16916,16/11/2011,-350,143,576.26,0.938337802,0.018098394,0.002043203,0.958479398,High,0
16917,08/03/2011,-97,9,391.52,0.260053619,0.001019628,0.001383893,0.26245714,Low,2
16918,21/10/2011,-324,128,1068.82,0.868632708,0.016186592,0.003801076,0.888620375,Medium,0
16919,06/07/2011,-217,327,2596.45,0.581769437,0.041549834,0.009252959,0.63257223,Low,1
16921,09/10/2011,-312,60,169.79,0.836461126,0.007519755,0.000592572,0.844573453,Medium,0
16923,27/11/2011,-361,672,7247.61,0.967828418,0.085521285,0.025852253,1.079201956,High,0
16924,18/11/2011,-352,83,846.75,0.943699732,0.010451185,0.003008541,0.957159458,High,0
16926,03/12/2010,-2,14,230.25,0.00536193,0.001656895,0.000808345,0.00782717,Low,2
16927,16/08/2011,-258,6,543.05,0.691689008,0.000637267,0.001924681,0.694250956,Low,1
16928,20/09/2011,-293,209,2847.6,0.785522788,0.026510324,0.010149275,0.822182387,Medium,0
16929,06/12/2011,-370,77,1295.39,0.991957105,0.009686464,0.00460967,1.006253239,High,0
16930,13/11/2011,-347,54,380.55,0.930294906,0.006755034,0.001344743,0.938394683,Medium,0
16931,04/12/2011,-368,898,4604.22,0.986595174,0.114325771,0.016418389,1.117339335,High,0
16932,17/10/2011,-320,53,161.94,0.857908847,0.006627581,0.000564556,0.865100985,Medium,0
16933,08/12/2011,-372,44,563.23,0.997319035,0.0054805,0.0019967,1.004796235,High,0
16934,16/10/2011,-319,62,950.93,0.855227882,0.007774662,0.003380344,0.866382888,Medium,0
16936,14/11/2011,-348,57,262.68,0.932975871,0.007137395,0.000924082,0.941037349,Medium,0
16938,01/12/2011,-365,241,2736.38,0.978552279,0.030588835,0.009752348,1.018893462,High,0
16940,18/10/2011,-321,305,3049.88,0.860589812,0.038745858,0.010871182,0.910206853,Medium,0
16942,27/11/2011,-361,281,1920.59,0.967828418,0.035686974,0.006840915,1.010356308,High,0
16943,12/05/2011,-162,33,816.73,0.434316354,0.004078511,0.002901404,0.441296269,Low,1
16945,18/11/2011,-352,249,4345.5,0.943699732,0.031608463,0.015495056,0.990803251,High,0
16947,18/04/2011,-138,21,406.48,0.36997319,0.00254907,0.001437283,0.373959543,Low,2
16948,24/07/2011,-235,19,435.02,0.63002681,0.002294163,0.001539138,0.63386011,Low,1
16949,06/12/2011,-370,60,1286.27,0.991957105,0.007519755,0.004577122,1.004053982,High,0
16950,14/10/2011,-317,42,1178.56,0.849865952,0.005225593,0.004192721,0.859284266,Medium,0
16951,28/07/2011,-239,86,1277.75,0.64075067,0.010833546,0.004546715,0.656130931,Low,1
16952,22/08/2011,-264,16,167.61,0.707774799,0.001911802,0.000584792,0.710271393,Low,1
16953,09/11/2011,-343,1,20.8,0.919571046,0,6.08E-05,0.919631894,Medium,0
16954,09/12/2011,-373,54,2085.08,1,0.006755034,0.007427956,1.01418299,High,0
16955,08/06/2011,-189,25,518.67,0.506702413,0.003058884,0.001837672,0.511598969,Low,1
16956,22/11/2011,-356,16,308.74,0.954423592,0.001911802,0.001088464,0.957423858,High,0
16957,14/04/2011,-134,16,416.64,0.35924933,0.001911802,0.001473543,0.362634675,Low,2
16959,13/09/2011,-286,7,117.35,0.766756032,0.000764721,0.000405421,0.767926174,Medium,0
16960,01/11/2011,-335,101,507.05,0.898123324,0.012745348,0.001796202,0.912664875,Medium,0
16961,15/08/2011,-257,14,234.17,0.689008043,0.001656895,0.000822335,0.691487273,Low,1
16963,05/06/2011,-186,7,110.55,0.498659517,0.000764721,0.000381153,0.499805392,Low,1
16965,27/04/2011,-147,26,201.19,0.394101877,0.003186337,0.000704634,0.397992847,Low,2
16966,01/12/2011,-365,28,2154.97,0.978552279,0.003441244,0.007677382,0.989670905,High,0
16967,03/06/2011,-184,21,319.02,0.493297587,0.00254907,0.001125151,0.496971808,Low,1
16968,05/12/2011,-369,31,439.43,0.989276139,0.003823604,0.001554877,0.994654621,High,0
16969,31/10/2011,-334,42,650.41,0.895442359,0.005225593,0.002307833,0.902975785,Medium,0
16971,01/11/2011,-335,41,357.21,0.898123324,0.005098139,0.001261446,0.904482909,Medium,0
16976,17/03/2011,-106,2,251.52,0.284182306,0.000127453,0.000884254,0.285194013,Low,2
16978,23/09/2011,-296,39,344.33,0.793565684,0.004843232,0.001215479,0.799624395,Medium,0
16979,06/12/2011,-370,89,1852,0.991957105,0.011215906,0.006596128,1.009769139,High,0
16980,29/03/2011,-118,87,1078.96,0.316353887,0.010960999,0.003837264,0.33115215,Low,2
16982,10/10/2011,-313,22,384.06,0.839142091,0.002676523,0.00135727,0.843175884,Medium,0
16983,27/11/2011,-361,148,1931.25,0.967828418,0.018735661,0.006878959,0.993443039,High,0
16984,12/09/2011,-285,407,4481.35,0.764075067,0.051746113,0.015979885,0.831801065,Medium,0
16985,22/11/2011,-356,120,5464.12,0.954423592,0.015166964,0.019487244,0.989077801,High,0
16986,10/11/2011,-344,3,1873.2,0.922252011,0.000254907,0.006671787,0.929178705,Medium,0
16987,06/12/2011,-370,129,1625.05,0.991957105,0.016314045,0.005786177,1.014057327,High,0
16988,04/12/2011,-368,7,126.12,0.986595174,0.000764721,0.00043672,0.987796615,High,0
16989,02/12/2011,-366,12,1133.25,0.981233244,0.001401988,0.004031017,0.986666249,High,0
16990,05/05/2011,-155,1,179,0.415549598,0,0.000625441,0.416175039,Low,1
16992,29/11/2011,-363,93,1614.31,0.973190349,0.01172572,0.005747848,0.990663916,High,0
16996,09/11/2011,-343,37,1456.96,0.919571046,0.004588325,0.005186289,0.92934566,Medium,0
16997,24/02/2011,-85,12,702,0.227882038,0.001401988,0.00249195,0.231775976,Low,2
16998,13/07/2011,-224,4,295,0.600536193,0.00038236,0.001039428,0.601957981,Low,1
16999,16/11/2011,-350,23,484.82,0.938337802,0.002803977,0.001716867,0.942858645,Medium,0
17001,09/12/2011,-373,169,3989.57,1,0.021412185,0.014224796,1.03563698,High,0
17002,15/09/2011,-288,49,1493.73,0.772117962,0.006117767,0.005317516,0.783553245,Medium,0
17004,24/10/2011,-327,44,1412.94,0.876675603,0.0054805,0.005029188,0.887185291,Medium,0
17006,05/12/2011,-369,44,781.78,0.989276139,0.0054805,0.002776673,0.997533312,High,0
17007,20/10/2011,-323,52,889.93,0.865951743,0.006500127,0.003162644,0.875614514,Medium,0
17010,21/11/2011,-355,11,195.36,0.951742627,0.001274535,0.000683827,0.95370099,High,0
17011,09/11/2011,-343,15,270.9,0.919571046,0.001784349,0.000953418,0.922308813,Medium,0
17014,01/12/2011,-365,74,586.33,0.978552279,0.009304104,0.002079141,0.989935524,High,0
17015,11/11/2011,-345,217,1842.56,0.924932976,0.027529952,0.006562438,0.959025365,High,0
17017,07/12/2011,-371,252,8694.26,0.99463807,0.031990823,0.031015131,1.057644024,High,0
17018,30/10/2011,-333,16,920.1,0.892761394,0.001911802,0.003270316,0.897943512,Medium,0
17019,28/11/2011,-362,234,1272.61,0.970509383,0.029696661,0.004528372,1.004734416,High,0
17022,08/11/2011,-342,7,71,0.91689008,0.000764721,0.000240005,0.917894806,Medium,0
17024,25/10/2011,-328,3,95.85,0.879356568,0.000254907,0.000328691,0.879940166,Medium,0
17025,10/10/2011,-313,9,357.77,0.839142091,0.001019628,0.001263444,0.841425163,Medium,0
17026,07/06/2011,-188,4,154.83,0.504021448,0.00038236,0.000539182,0.50494299,Low,1
17027,22/09/2011,-295,153,890.29,0.790884718,0.019372929,0.003163929,0.813421576,Medium,0
17029,21/08/2011,-263,2,716,0.705093834,0.000127453,0.002541914,0.707763201,Low,1
17030,07/10/2011,-310,11,146.87,0.831099196,0.001274535,0.000510774,0.832884504,Medium,0
17031,28/11/2011,-362,22,380.35,0.970509383,0.002676523,0.001344029,0.974529936,High,0
17033,14/09/2011,-287,28,1030.14,0.769436997,0.003441244,0.003663032,0.776541274,Medium,0
17034,23/11/2011,-357,30,745.52,0.957104558,0.003696151,0.002647266,0.963447975,High,0
17035,08/04/2011,-128,28,433.53,0.343163539,0.003441244,0.001533821,0.348138603,Low,2
17037,13/09/2011,-286,75,1267.32,0.766756032,0.009431557,0.004509492,0.780697082,Medium,0
17038,09/11/2011,-343,22,112.4,0.919571046,0.002676523,0.000387756,0.922635324,Medium,0
17040,25/07/2011,-236,15,449.73,0.632707775,0.001784349,0.001591636,0.636083759,Low,1
17041,13/11/2011,-347,70,1081.57,0.930294906,0.00879429,0.003846578,0.942935775,Medium,0
17042,07/12/2011,-371,98,1044.38,0.99463807,0.012362988,0.003713853,1.01071491,High,0
17043,07/11/2011,-341,102,1735.18,0.914209115,0.012872801,0.006179215,0.933261131,Medium,0
17044,14/11/2011,-348,6,948.48,0.932975871,0.000637267,0.0033716,0.936984739,Medium,0
17045,18/08/2011,-260,22,339.44,0.697050938,0.002676523,0.001198027,0.700925489,Low,1
17046,05/07/2011,-216,22,642.02,0.579088472,0.002676523,0.00227789,0.584042885,Low,1
17047,15/09/2011,-288,65,1100.9,0.772117962,0.008157023,0.003915564,0.784190549,Medium,0
17048,14/08/2011,-256,43,925.35,0.686327078,0.005353046,0.003289053,0.694969176,Low,1
17049,07/12/2011,-371,318,5659.98,0.99463807,0.040402753,0.020186239,1.055227062,High,0
17050,04/09/2011,-277,316,3228.84,0.742627346,0.040147846,0.011509864,0.794285056,Medium,1
17051,29/05/2011,-179,43,247.14,0.479892761,0.005353046,0.000868623,0.48611443,Low,1
17052,11/11/2011,-345,92,413.75,0.924932976,0.011598267,0.001463229,0.937994471,Medium,0
17053,01/08/2011,-243,13,498.48,0.651474531,0.001529442,0.001765617,0.65476959,Low,1
17054,11/11/2011,-345,83,1356.33,0.924932976,0.010451185,0.004827156,0.940211317,Medium,0
17058,19/09/2011,-292,62,1179.89,0.782841823,0.007774662,0.004197468,0.794813953,Medium,0
17059,10/11/2011,-344,516,3095.04,0.922252011,0.065638542,0.011032352,0.998922904,High,0
17060,18/03/2011,-107,5,234.24,0.286863271,0.000509814,0.000822584,0.288195669,Low,2
17061,27/09/2011,-300,99,5232.23,0.804289544,0.012490441,0.018659663,0.835439648,Medium,0
17062,30/01/2011,-60,70,538.37,0.160857909,0.00879429,0.001907979,0.171560178,Low,2
17063,18/11/2011,-352,78,1461.14,0.943699732,0.009813918,0.005201207,0.958714857,High,0
17064,12/10/2011,-315,62,859.35,0.844504021,0.007774662,0.003053508,0.855332192,Medium,0
17068,27/11/2011,-361,296,4552.14,0.967828418,0.037598776,0.016232524,1.021659718,High,0
17069,11/11/2011,-345,143,2709.7,0.924932976,0.018098394,0.009657131,0.952688501,High,0
17070,17/08/2011,-259,64,312.14,0.694369973,0.008029569,0.001100598,0.70350014,Low,1
17071,11/11/2011,-345,140,2429.03,0.924932976,0.017716034,0.008655462,0.951304471,High,0
17073,22/11/2011,-356,174,1446.09,0.954423592,0.022049452,0.005147496,0.98162054,High,0
17075,22/11/2011,-356,77,834.12,0.954423592,0.009686464,0.002963466,0.967073523,High,0
17076,03/11/2011,-337,25,841.08,0.903485255,0.003058884,0.002988306,0.909532444,Medium,0
17078,03/11/2011,-337,28,378.2,0.903485255,0.003441244,0.001336356,0.908262855,Medium,0
17079,22/09/2011,-295,2,118.8,0.790884718,0.000127453,0.000410596,0.791422768,Medium,0
17080,17/11/2011,-351,8,287.62,0.941018767,0.000892174,0.00101309,0.942924031,Medium,0
17081,14/11/2011,-348,64,290.16,0.932975871,0.008029569,0.001022154,0.942027595,Medium,0
